"Time","Handle/0/X","Handle/0/Y"
"70.52","59.15082","0.3304443"
"70.529","64.16516","0.273407"
"70.537","70.17889","-1.674194"
"70.545","76.17291","-2.63446"
"70.554","80.20892","-3.570831"
"70.562","86.22119","-4.525208"
"70.57","92.22009","-5.488281"
"70.579","97.22888","-5.517975"
"70.587","103.2292","-6.494171"
"70.596","108.2313","-6.512421"
"70.604","113.238","-6.545105"
"70.612","118.2605","-6.580261"
"70.621","124.2712","-6.606934"
"70.629","130.2736","-6.587952"
"70.637","135.2838","-5.631134"
"70.646","140.2947","-5.604065"
"70.654","145.2969","-4.621552"
"70.662","150.2974","-3.654877"
"70.671","155.2982","-2.700867"
"70.679","160.3025","-2.67041"
"70.687","164.3307","-1.671021"
"70.696","169.3428","-1.636078"
"70.704","173.3618","-0.6482544"
"70.712","178.3552","-0.6531982"
"70.721","182.3674","-0.6408691"
"70.729","186.3879","-0.6193542"
"70.737","190.3962","-0.6185303"
"70.746","194.3906","-1.599152"
"70.754","196.4352","-1.604126"
"70.762","200.4489","-3.566711"
"70.771","202.4803","-4.546692"
"70.779","205.4734","-6.535858"
"70.787","206.5154","-8.490936"
"70.796","208.4984","-10.50299"
"70.804","208.5145","-12.48376"
"70.812","208.5349","-14.49377"
"70.821","209.5143","-17.49808"
"70.829","207.5451","-19.47858"
"70.837","206.5537","-21.50784"
"70.846","205.5382","-23.53418"
"70.854","203.5222","-25.56216"
"70.862","200.5495","-27.59222"
"70.871","198.5568","-30.59296"
"70.879","195.5458","-32.63596"
"70.887","192.5312","-35.64465"
"70.896","188.5383","-37.6893"
"70.904","184.5754","-40.68445"
"70.913","181.5845","-43.65588"
"70.921","177.5869","-45.67316"
"70.929","173.5886","-48.6716"
"70.938","168.61","-50.71017"
"70.946","164.6321","-53.68448"
"70.954","160.6407","-55.6731"
"70.963","156.6418","-57.68759"
"70.971","151.6519","-59.7067"
"70.979","146.6683","-61.73679"
"70.988","142.6722","-63.7529"
"70.996","137.6885","-65.71362"
"71.004","132.7152","-66.71576"
"71.013","128.7264","-67.72736"
"71.021","124.7214","-68.74973"
"71.029","118.745","-69.78067"
"71.038","114.7472","-70.81348"
"71.046","110.7432","-71.81387"
"71.054","105.7521","-72.76556"
"71.063","100.7726","-72.78369"
"71.071","96.78436","-73.73145"
"71.079","91.79828","-73.71146"
"71.088","86.82629","-73.69138"
"71.096","82.83966","-73.68976"
"71.104","78.8468","-73.68991"
"71.113","74.84827","-73.70773"
"71.121","70.84656","-73.72543"
"71.129","66.84387","-73.76282"
"71.138","64.8476","-77.7533"
"71.146","60.84631","-77.75333"
"71.154","56.84491","-77.75433"
"71.163","52.84277","-77.75351"
"71.171","48.83728","-77.74796"
"71.179","44.82642","-77.72305"
"71.188","40.80774","-77.68112"
"71.196","36.79352","-76.68799"
"71.204","32.78601","-76.65891"
"71.213","28.78119","-75.67563"
"71.221","24.79138","-75.64691"
"71.229","20.79871","-74.6731"
"71.238","16.81799","-74.66565"
"71.246","13.81128","-74.63797"
"71.255","9.814453","-73.66595"
"71.263","6.81311","-73.67349"
"71.271","2.831909","-73.64063"
"71.28","-0.175293","-72.66086"
"71.288","-3.19281","-72.63513"
"71.296","-7.191101","-71.63422"
"71.305","-11.1745","-70.64444"
"71.313","-13.19214","-70.57816"
"71.321","-17.1875","-69.53802"
"71.33","-21.17169","-68.53018"
"71.338","-24.1684","-67.54199"
"71.346","-27.17749","-67.46005"
"71.355","-31.15979","-66.41742"
"71.363","-34.15594","-65.40723"
"71.371","-37.15668","-65.30194"
"71.38","-40.16022","-64.23938"
"71.388","-43.17206","-63.24265"
"71.396","-47.16772","-62.26913"
"71.405","-49.18542","-62.25888"
"71.413","-53.18103","-61.28784"
"71.421","-56.17908","-61.28897"
"71.43","-59.18219","-60.31857"
"71.438","-62.18817","-60.30341"
"71.446","-65.19952","-59.30972"
"71.455","-69.18793","-58.34244"
"71.463","-71.19891","-58.34082"
"71.471","-75.19373","-57.33319"
"71.48","-79.17267","-56.3468"
"71.488","-81.18719","-56.34009"
"71.496","-85.18561","-55.3381"
"71.505","-88.18842","-54.35864"
"71.513","-91.19635","-54.34225"
"71.521","-95.19354","-53.33197"
"71.53","-99.17908","-52.33578"
"71.538","-103.1523","-51.33704"
"71.546","-105.1667","-51.31415"
"71.555","-109.1626","-50.30304"
"71.563","-113.1437","-49.29395"
"71.572","-116.1428","-48.29645"
"71.58","-119.1577","-47.31564"
"71.588","-123.158","-47.29288"
"71.597","-127.1533","-45.31671"
"71.605","-131.1356","-44.34122"
"71.613","-133.1483","-44.33597"
"71.622","-137.1466","-43.32941"
"71.63","-141.1234","-42.31622"
"71.638","-143.1398","-41.31689"
"71.647","-147.1377","-40.30542"
"71.655","-150.137","-39.29153"
"71.663","-153.1327","-38.27289"
"71.672","-156.1394","-36.27914"
"71.68","-159.14","-35.26813"
"71.688","-163.114","-33.26404"
"71.697","-165.1152","-31.29242"
"71.705","-167.1228","-30.30377"
"71.713","-170.12","-28.32397"
"71.722","-173.0969","-26.33896"
"71.73","-174.1027","-25.32492"
"71.738","-176.1091","-23.31107"
"71.747","-178.1159","-21.2955"
"71.755","-180.1082","-19.27182"
"71.763","-181.1169","-17.25583"
"71.772","-183.1082","-15.23071"
"71.78","-188.0951","-9.227661"
"71.788","-189.0818","-7.184662"
"71.797","-186.079","-8.178101"
"71.805","-187.0586","-6.162231"
"71.813","-191.0504","-0.1880188"
"71.822","-191.0455","1.797119"
"71.83","-191.0419","3.80896"
"71.838","-191.0375","5.823273"
"71.847","-191.0215","7.860992"
